massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1044	576.57132	18.856	1.0	-0.003160922	P1189
row1045	1518.14772	19.469	1.0	-0.0015107818	P1190
row1046	978.84804	23.836	1.0	-0.0183138665	P1192
row1047	904.59134	16.508	1.0	-0.0067026971	P1193
row1048	616.60261	19.347	1.0	-0.0233024908	P1194
row1049	855.74243	22.988	1.0	0.000311185	P1195
row1050	862.82291	24.799	1.0	-0.0024327771	P1196
row1051	626.57174	19.515	1.0	-0.0010523536	P1197
row1052	1498.08376	17.742	1.0	0.0236328807	P1198
row1053	464.31392	11.27	0.0	0.0338154361	P1201
row1054	1327.28356	23.148	1.0	-0.0080390508	P1202
row1055	832.51306	15.238	1.0	-0.0189487192	P1203
row1056	551.43439	11.957	0.0	0.0299283248	P1204
row1057	893.75671	23.736	1.0	-0.0161042902	P1205
row1058	1584.19683	20.52	1.0	0.016091958	P1206
row1059	1470.02091	17.961	1.0	-0.0267209717	P1208
row1060	377.24763	11.958	1.0	0.0281639403	P1209
row1061	1596.10334	17.555	1.0	0.0258772765	P1210
row1062	367.33974	23.242	1.0	0.0060502509	P1211
row1063	668.6347	23.169	1.0	0.0056113408	P1212
row1064	919.57551	21.634	1.0	-0.0166121	P1213
row1065	114.08943	16.93	1.0	0.0007622324	P1214
row1066	1552.17024	19.109	1.0	0.0214562246	P1215
row1067	661.48015	17.62	1.0	-0.0248696318	P1216
row1068	769.63196	21.72	1.0	0.0007352727	P1218
row1069	357.30034	11.69	1.0	0.012021637	P1220
row1070	850.55453	19.799	1.0	-0.0253452579	P1221
row1071	634.61341	19.341	1.0	-0.0183652558	P1222
row1072	846.59733	20.919	1.0	0.0201684589	P1224
row1073	794.68509	20.933	1.0	-0.0204359281	P1226
row1074	816.70058	20.576	1.0	-0.0133969134	P1227
row1075	351.22733	12.093	1.0	0.0275399981	P1228
row1076	652.58744	19.677	1.0	0.0082034724	P1229
row1077	1598.43535	22.756	1.0	-0.0068530513	P1230
row1078	611.1847	18.873	1.0	-0.0111987654	P1233
row1079	686.55688	15.28	1.0	0.0186322695	P1234
row1080	911.78271	22.694	1.0	-0.005692182	P1235
row1081	144.13853	19.205	1.0	-0.0230059887	P1237
row1082	425.26647	10.961	1.0	0.0198025222	P1238
row1083	641.55066	16.065	1.0	0.0169927383	P1239
row1084	953.79376	25.481	1.0	-0.0071077486	P1240
row1085	1526.19428	19.005	1.0	0.020563312	P1241
row1086	197.08073	21.393	1.0	-0.0068354182	P1242
row1087	638.57174	24.271	1.0	-0.0147473901	P1243
row1088	838.62771	21.256	1.0	-0.0049173707	P1246
row1089	684.20284	18.961	1.0	-0.0025722797	P1248
row1090	931.52857	15.649	0.0	-0.0298077262	P1249
row1091	564.53503	17.224	1.0	-0.0138926129	P1250
row1092	832.51029	15.914	1.0	0.0008627897	P1251
row1093	264.26923	22.951	1.0	0.0218887145	P1252
row1094	774.5646	16.089	1.0	0.0228982973	P1255
row1095	865.66942	22.438	1.0	-0.0242358282	P1256
row1096	1579.18965	19.143	1.0	0.0254667665	P1257
row1097	738.62438	19.932	1.0	-0.0138857633	P1258
row1098	907.58085	10.14	0.0	0.0310861158	P1259
row1099	534.52416	23.027	1.0	0.0166961699	P1260
row1100	826.53228	17.408	1.0	-0.0108447875	P1262
row1101	158.15418	19.745	1.0	-0.0251103153	P1263
row1102	1624.13228	17.939	1.0	0.0214382378	P1265
row1103	538.28168	5.871	1.0	-0.0193217546	P1266
row1104	1554.18155	19.213	1.0	0.0153917013	P1267
row1105	814.534	17.942	1.0	0.002678437	P1268
row1106	1478.11633	18.55	1.0	0.0218188785	P1269
row1107	787.66806	21.303	1.0	-0.0037766674	P1270
row1108	905.83163	24.297	1.0	-0.003782423	P1271
row1109	1605.16636	18.704	1.0	0.0098062597	P1274
row1110	771.57458	19.518	1.0	-0.0190584469	P1275
row1111	849.50761	14.96	1.0	0.0105410429	P1276
row1112	873.69401	22.206	1.0	-0.0013779351	P1277
row1113	859.75041	22.353	1.0	-0.0093788382	P1278
row1114	534.52427	24.12	1.0	-0.0152544997	P1279
row1115	363.28993	9.34	1.0	0.0260165599	P1281
row1116	811.67056	22.614	1.0	0.0217207622	P1282
row1117	911.74651	24.328	1.0	-0.0130467277	P1284
row1118	1490.06045	17.418	1.0	-0.0198775701	P1285
row1119	776.57923	16.538	1.0	0.0267705089	P1286
row1120	1597.10643	17.567	1.0	0.0260426922	P1288
row1121	441.2978	14.557	1.0	-0.0221624679	P1289
row1122	873.77401	23.825	1.0	-0.0145687754	P1291
row1123	925.7255	22.597	1.0	-0.0053664031	P1293
row1124	936.80103	23.212	1.0	-0.0062579321	P1294
row1125	806.60531	19.99	1.0	0.0064796177	P1295
row1126	1594.17764	20.092	1.0	-0.0085988538	P1296
row1127	548.54016	17.956	1.0	-0.0136709428	P1299
row1128	651.5349	16.529	1.0	0.0072962777	P1300
row1129	939.81342	23.209	1.0	-0.0147205912	P1302
row1130	786.5712	16.082	1.0	-0.0012709422	P1304
row1131	721.50697	19.095	1.0	-0.0249911196	P1305
row1132	592.47029	15.64	1.0	0.0192707993	P1306
row1133	337.27407	17.838	1.0	-0.0211589328	P1308
row1134	114.08957	19.985	1.0	-0.0092418375	P1309
row1135	1625.08624	16.712	1.0	0.012565929	P1312
row1136	1609.10553	17.286	1.0	0.025908799	P1314
row1137	883.77348	23.516	1.0	-0.0137806257	P1315
row1138	486.34706	10.461	1.0	0.0090015005	P1316
row1139	611.46437	17.495	1.0	-0.0148316844	P1318
row1140	264.14501	0.506	1.0	-0.0113518243	P1319
row1141	1519.15016	19.259	1.0	0.0118592352	P1320
row1142	1595.18117	20.004	1.0	0.0028559926	P1322
row1143	722.51163	16.815	1.0	-0.0222335197	P1323
row1144	363.28983	10.165	0.0	0.0314231863	P1324
row1145	783.6368	18.335	1.0	0.0017926243	P1325
row1146	1585.19911	20.459	1.0	0.0136802605	P1326
row1147	408.23004	10.666	0.0	-0.0315255074	P1328
row1148	913.57632	16.013	1.0	0.0225109709	P1329
row1149	827.70979	23.28	1.0	-0.0256220676	P1330
row1150	655.56606	16.428	1.0	-0.0010357066	P1331
row1151	480.27841	5.872	1.0	-0.0177393791	P1335
row1152	599.50326	22.886	1.0	-0.0072346977	P1337
row1153	825.58219	17.144	1.0	-0.0013790314	P1338
row1154	343.29595	6.941	1.0	-0.0176325663	P1339
row1155	899.74634	24.647	1.0	-0.0153880129	P1340
row1156	738.50508	17.301	1.0	0.0203264067	P1341
row1157	860.77453	24.011	1.0	-0.009720917	P1342
row1158	1553.17391	19.107	1.0	0.0162938726	P1343
row1159	640.60324	22.487	1.0	0.0064476767	P1344
row1160	658.40656	12.254	1.0	0.0253227875	P1345
row1161	774.59947	20.347	1.0	-0.0098651839	P1346
row1162	500.27742	9.156	0.0	0.0317198331	P1347
row1163	920.62167	16.626	1.0	-0.0035937596	P1348
row1164	1604.16111	18.618	1.0	0.0134846913	P1349
row1165	752.63999	20.358	1.0	-0.0261172438	P1351
row1166	650.13849	12.132	1.0	-0.0184557108	P1353
row1167	759.22243	19.057	1.0	-0.0136574508	P1355
row1168	851.78385	23.565	1.0	-0.0194867079	P1356
row1169	597.48803	16.223	1.0	0.0278884799	P1357
row1170	690.61873	22.266	1.0	0.0032488452	P1358
row1171	343.19486	11.479	1.0	0.0255095956	P1359
row1172	1277.35549	23.476	0.0	-0.0302947047	P1360
row1173	906.84196	24.834	1.0	-0.0077035107	P1361
row1174	504.51395	17.468	1.0	-0.0060404056	P1362
row1175	850.59472	17.274	1.0	0.0001930713	P1363
row1176	835.53388	14.822	1.0	0.0220453207	P1365
row1177	798.68098	18.989	1.0	-0.0147659956	P1366
row1178	733.55699	19.849	1.0	0.0026802778	P1368
row1179	963.64359	11.331	0.0	0.0347980237	P1369
row1180	1514.19477	19.318	1.0	-0.0097406651	P1370
row1181	736.51377	16.35	1.0	0.0075383512	P1372
row1182	1499.08911	17.739	1.0	0.0205290579	P1373
row1183	88.07605	19.978	1.0	-0.008623803	P1375
row1184	651.53477	15.425	1.0	-0.0055594352	P1376
row1185	891.6836	22.631	1.0	-0.0223575139	P1378
row1186	774.60009	22.948	1.0	-0.0035703518	P1379
row1187	519.44055	16.726	1.0	0.005234505	P1380
row1188	800.61514	20.996	1.0	-0.0188565913	P1381
row1189	889.80315	24.193	1.0	-0.0017668232	P1382
row1190	1629.20398	19.169	1.0	0.0194576915	P1384
row1191	621.48789	16.108	1.0	0.0207224688	P1385
row1192	899.70982	22.515	1.0	-0.0016574104	P1387
row1193	468.30914	9.099	1.0	0.0257749989	P1389
row1194	387.28924	16.068	1.0	0.0100251682	P1390
row1195	784.48457	16.11	1.0	0.015561601	P1391
row1196	364.25278	13.239	1.0	0.0195933115	P1393
row1197	620.39174	11.788	1.0	0.0204452384	P1395
row1198	781.53836	16.194	1.0	0.0128299356	P1396
row1199	592.46158	11.955	0.0	0.030520478	P1398
row1200	755.56199	13.383	1.0	0.0121977259	P1399
row1201	219.32732	23.946	1.0	-0.0178515639	P1400
row1202	854.57735	15.342	1.0	-0.0200780767	P1402
row1203	753.50694	15.346	1.0	0.0277254301	P1403
row1204	551.50332	16.315	1.0	0.0011423106	P1404
row1205	808.61963	21.028	1.0	0.0104630061	P1405
row1206	680.47996	23.359	1.0	-0.0057373761	P1406
row1207	1603.14711	18.221	1.0	-0.0046016957	P1407
row1208	1664.16291	18.019	1.0	0.006300256	P1408
row1209	1597.19488	20.735	1.0	0.0197563278	P1409
row1210	343.28589	16.648	1.0	-0.0062224291	P1413
row1211	938.81579	23.489	1.0	-0.0083056842	P1414
row1212	82.05283	23.717	1.0	-0.0277214147	P1415
row1213	1574.43381	26.576	1.0	-0.0168387891	P1416
row1214	848.57935	17.355	1.0	-0.015268019	P1418
row1215	745.50185	15.252	1.0	0.0056753954	P1419
row1216	721.5021	15.317	1.0	0.0028885618	P1421
row1217	594.37736	11.359	1.0	0.0188771893	P1423
row1218	846.67008	23.949	1.0	0.0117873478	P1424
row1219	835.75008	22.688	1.0	-0.0153002384	P1426
row1220	572.525	15.673	1.0	0.0091570681	P1427
row1221	537.16588	18.283	1.0	-0.0129073216	P1428
row1222	907.84793	24.884	1.0	-0.0243614227	P1429
row1223	836.80659	24.773	1.0	0.0003111597	P1430
row1224	620.49282	14.053	1.0	0.015984754	P1432
row1225	563.50318	18.778	1.0	-0.0159884264	P1434
row1226	801.61937	23.386	1.0	-0.021681792	P1435
row1227	1473.91896	16.471	1.0	-0.0227931923	P1438
row1228	901.72475	22.709	1.0	-0.0021648656	P1440
row1229	818.56633	18.853	1.0	-0.0086817085	P1441
row1230	865.72563	23.152	1.0	-0.0144544903	P1442
row1231	589.48252	17.363	1.0	-0.0204460589	P1444
row1232	813.35632	11.24	1.0	-0.0033696548	P1445
row1233	772.07654	19.55	1.0	-0.0271536579	P1446
row1234	977.83527	23.455	1.0	-0.0052942876	P1447
row1235	1647.21206	19.955	1.0	0.0159335418	P1449
row1236	643.2868	8.757	1.0	0.0242086949	P1450
row1237	824.54398	15.309	1.0	0.0144118494	P1452
row1238	617.60578	22.993	1.0	0.0149417365	P1454
row1239	831.74259	23.347	1.0	-0.0076156392	P1455
row1240	898.78546	24.37	1.0	-0.0079965705	P1458
row1241	1097.49712	11.328	1.0	0.0126251031	P1459
row1242	466.32954	11.832	1.0	0.0126998634	P1460
row1243	504.34421	10.762	1.0	0.0272377804	P1461
row1244	889.76797	22.686	1.0	-0.0002393351	P1462
row1245	1593.16531	19.724	1.0	-0.0038886134	P1463
row1246	1203.33656	22.971	0.0	-0.0309010764	P1464
row1247	286.31129	11.537	1.0	-0.0064613876	P1466
row1248	313.2741	16.239	1.0	0.0042571701	P1467
row1249	271.1523	22.789	1.0	-0.001816273	P1468
row1250	1408.20851	19.744	1.0	0.0008391615	P1469
row1251	273.2546	5.421	1.0	-0.016287908	P1470
row1252	1455.0271	16.94	1.0	0.0263136778	P1471
row1253	118.12271	23.271	1.0	0.0090319998	P1472
row1254	326.37876	12.433	1.0	-0.0033212307	P1473
row1255	438.29809	10.554	1.0	-0.0066214496	P1475
row1256	832.58358	20.939	1.0	-0.0078259637	P1476
row1257	534.29568	10.512	0.0	0.0292806322	P1477
row1258	1479.11971	18.556	0.0	0.0306652003	P1478
row1259	1597.43165	22.756	1.0	-0.014823725	P1479
row1260	1580.18062	19.137	1.0	0.021266117	P1480
row1261	760.4884	15.999	1.0	0.0146214163	P1481
row1262	1573.19031	18.741	1.0	0.0143188442	P1482
row1263	411.36218	15.211	1.0	-0.0005171764	P1486
row1264	1499.93463	16.522	1.0	-0.0190011034	P1487
row1265	893.55929	20.895	1.0	-0.0205968951	P1488
row1266	226.18048	4.962	1.0	-0.0076042225	P1489
row1267	826.55994	17.581	1.0	-0.0205669432	P1490
row1268	834.71693	21.789	1.0	0.0018464679	P1492
row1269	393.29892	11.873	1.0	-0.0226170388	P1495
row1270	802.68778	19.971	1.0	-0.0224620749	P1496
row1271	1584.10257	17.871	1.0	0.0019728364	P1497
row1272	627.535	17.516	1.0	-0.0215264877	P1498
row1273	1504.06509	16.076	1.0	0.0033387038	P1500
row1274	1560.10156	18.121	1.0	0.0272834851	P1501
row1275	594.58194	18.86	1.0	0.0008937314	P1503
row1276	1510.16689	18.672	1.0	0.0097746965	P1504
row1277	1636.131	17.751	1.0	0.0172667412	P1505
row1278	883.71517	23.676	1.0	-0.0164530693	P1507
row1279	556.53007	16.246	1.0	0.0225200117	P1508
row1280	1501.41406	25.688	1.0	-0.0155789566	P1509
row1281	820.70083	21.099	1.0	-0.0243799943	P1510
row1282	885.78867	24.019	1.0	-0.0199802786	P1511
row1283	927.74066	23.04	1.0	-0.0098534384	P1512
row1284	715.57435	16.532	1.0	0.0221679246	P1513
row1285	758.60499	21.225	1.0	0.0040513415	P1514
row1286	1351.37508	24.065	1.0	-0.0209827358	P1518
row1287	579.53487	24.657	1.0	-0.0170505701	P1519
row1288	436.28256	10.141	0.0	0.0324135864	P1522
row1289	440.41029	12.538	1.0	0.0172212675	P1524
row1290	782.49754	15.283	1.0	0.0102310046	P1525
row1291	1515.06379	17.304	1.0	-0.0227985992	P1526
row1292	771.64743	22.181	1.0	-0.0121511161	P1527
row1293	606.30812	10.679	1.0	0.0263898084	P1528
row1294	1352.08041	18.517	1.0	0.0215539036	P1530
row1295	605.4542	18.366	1.0	-0.0232121078	P1531
row1296	921.78829	24.373	1.0	-0.0149898391	P1532
row1297	519.44046	22.207	1.0	0.0004319317	P1533
row1298	129.13868	23.313	1.0	-0.0054134891	P1534
row1299	105.11053	20.844	1.0	-0.0018691597	P1535
row1300	797.58708	19.571	1.0	0.0204717715	P1536
row1301	1374.06252	18.538	1.0	-0.0040416097	P1537
row1302	393.29881	10.869	1.0	-0.02606737	P1539
row1303	624.44806	13.524	1.0	0.0270146648	P1540
row1304	806.53406	15.422	1.0	0.0136685124	P1542
row1305	772.58362	20.704	1.0	-0.0095689979	P1543
row1306	1294.22385	23.145	1.0	0.0083110401	P1545
row1307	1628.08779	16.212	1.0	0.0126780556	P1546
row1308	1202.33577	22.973	0.0	-0.0305820159	P1548
row1309	718.58321	15.253	1.0	0.0007615571	P1549
row1310	1592.1627	19.747	1.0	-0.0123276484	P1550
row1311	645.54294	19.976	1.0	-0.0030413302	P1551
row1312	821.74202	23.726	1.0	-0.010152515	P1552
row1313	137.0459	0.504	1.0	-0.0229422998	P1553
row1314	146.98033	22.711	1.0	-0.0167837188	P1554
row1315	639.49836	17.621	1.0	-0.0177338943	P1555
row1316	731.54372	19.404	1.0	0.0211293877	P1557
row1317	767.62881	19.203	1.0	-0.0064849079	P1558
row1318	580.43436	14.553	1.0	0.0131931405	P1560
row1319	775.6035	22.982	1.0	-0.0103868282	P1561
row1320	615.6264	23.102	1.0	0.0038673754	P1562
row1321	876.56928	20.69	1.0	-0.0084208562	P1563
row1322	929.5134	15.023	1.0	0.0172943203	P1564
row1323	748.54885	16.521	1.0	0.0262604469	P1565
row1324	1585.10561	17.995	1.0	0.0060133306	P1566
row1325	1294.0678	17.477	1.0	0.0211262571	P1569
row1326	687.54323	15.462	1.0	0.0234401305	P1570
row1327	158.15394	24.121	1.0	-0.0193445898	P1571
row1328	824.61427	21.755	1.0	0.0199386369	P1573
row1329	1486.08317	17.877	1.0	0.0257970805	P1574
row1330	201.76889	17.851	1.0	0.0200780901	P1576
row1331	493.42501	16.479	1.0	0.0157656528	P1577
row1332	859.7619	23.385	1.0	-0.0089843229	P1578
row1333	115.05048	18.996	1.0	-0.018560871	P1582
row1334	911.80423	25.491	1.0	-0.0171634791	P1583
row1335	537.16588	19.381	1.0	-0.0180027615	P1584
row1336	847.29289	21.005	1.0	-0.0103877592	P1588
row1337	468.30885	10.738	0.0	0.035275636	P1589
row1338	368.35253	12.366	1.0	0.0178590749	P1590
row1339	1112.97741	17.441	1.0	-0.0257186588	P1591
row1340	883.5314	15.247	1.0	-0.003009588	P1592
row1341	1624.08245	16.711	1.0	0.0163298928	P1594
row1342	793.50173	14.963	1.0	0.0187681854	P1595
row1343	802.59421	17.549	1.0	-0.0037541055	P1596
row1344	1072.73196	10.793	1.0	0.025460969	P1598
row1345	142.02653	13.081	1.0	0.0172309088	P1601
row1346	244.19138	4.962	1.0	-0.0107065654	P1602
row1347	1488.09922	17.982	1.0	-0.0035793346	P1606
row1348	874.5452	14.575	1.0	0.028238729	P1607
row1349	337.27436	9.536	0.0	0.0320672213	P1608
row1350	827.6353	23.749	1.0	-0.0018883164	P1610
row1351	798.09201	20.7	1.0	0.0063595473	P1611
row1352	1610.11726	17.676	1.0	0.0178317377	P1612
row1353	808.70215	21.761	1.0	-0.0114066062	P1614
row1354	452.27776	9.248	0.0	0.0301396881	P1619
row1355	780.55242	20.594	1.0	7.53996e-05	P1622
row1356	96.08098	11.614	1.0	-0.0104514165	P1624
row1357	781.13286	18.074	1.0	-0.0103130833	P1625
row1358	783.06763	19.614	1.0	-0.0283772353	P1626
row1359	721.59349	24.392	1.0	-0.0098447121	P1627
row1360	822.63698	22.875	1.0	-0.0197081761	P1628
row1361	846.54019	18.328	1.0	-0.0212428477	P1629
row1362	200.23719	8.083	1.0	-0.0182681845	P1630
row1363	1276.35486	23.472	0.0	-0.0320950842	P1631
row1364	339.28962	11.695	1.0	0.0082298841	P1632
row1365	1620.42024	22.335	1.0	0.0079368779	P1633
row1366	809.08319	20.722	1.0	0.0119406537	P1635
row1367	1611.1219	17.708	1.0	0.0219041222	P1636
row1368	646.40832	12.262	1.0	0.0151301906	P1637
row1369	490.42541	15.68	1.0	0.01996557	P1638
row1370	273.16817	19.712	1.0	-0.0244611012	P1641
row1371	800.61594	24.34	1.0	-0.0121961153	P1644
row1372	229.14138	16.601	1.0	-0.0240826854	P1646
row1373	717.55351	15.332	1.0	0.0115943034	P1648
row1374	565.48239	17.638	1.0	-0.0245844713	P1649
row1375	1604.19746	19.156	1.0	0.0199837295	P1650
row1376	752.60729	19.882	1.0	-0.023217947	P1652
row1377	820.6057	17.463	1.0	-0.0146341485	P1653
row1378	666.61866	22.592	1.0	0.0042862465	P1655
row1379	666.43503	12.038	1.0	0.0146786574	P1657
row1380	806.49471	15.498	1.0	-0.0122654763	P1658
row1381	559.43305	16.731	1.0	-0.0025357649	P1659
row1382	927.77848	25.492	1.0	-0.0140064495	P1660
row1383	1129.31755	22.447	0.0	-0.0306519179	P1661
row1384	1548.19215	21.216	1.0	0.0092708197	P1662
row1385	603.53456	18.43	1.0	-0.0061191847	P1663
row1386	864.76433	22.954	1.0	-0.0155957988	P1665
row1387	779.52351	15.521	1.0	0.0146859619	P1666
row1388	839.70988	23.071	1.0	-0.0166775445	P1669
row1389	1373.05899	18.533	1.0	-0.0130189096	P1670
row1390	575.50317	24.043	1.0	-0.0167025225	P1672
row1391	748.58431	21.937	1.0	0.0186028957	P1673
row1392	820.58209	20.009	1.0	0.0077374983	P1674
row1393	1556.10063	17.773	1.0	0.0082433914	P1675
row1394	1557.10726	17.785	1.0	0.0100130181	P1677
row1395	1495.05538	17.21	1.0	0.0244493152	P1678
row1396	1609.1972	20.076	1.0	0.0139319263	P1679
row1397	839.63542	24.076	1.0	0.0001063519	P1680
row1398	1518.05528	17.112	1.0	0.0248735875	P1681
row1399	1326.27998	23.156	1.0	-0.0009062467	P1682
row1400	663.45338	17.044	1.0	-0.0053692852	P1683
row1401	757.19855	18.478	1.0	0.0002172713	P1684
row1402	1652.08952	16.113	1.0	0.0191716784	P1687
row1403	760.5153	15.64	1.0	-0.0018982958	P1690
row1404	623.31767	10.315	1.0	0.0260114973	P1691
row1405	510.39253	12.49	1.0	0.0213378465	P1692
row1406	411.36209	16.371	1.0	0.0208362192	P1693
row1407	195.76896	18.093	1.0	0.0056422046	P1694
row1408	805.06531	17.852	1.0	0.0155439555	P1695
row1409	856.51325	15.124	1.0	-0.0192933811	P1696
row1410	293.17942	10.991	1.0	0.0264332729	P1698
row1411	189.76892	18.484	1.0	0.0172403594	P1699
row1412	757.55778	20.635	1.0	-0.001454191	P1700
row1413	330.27973	9.641	0.0	0.0305961504	P1701
row1414	836.54212	17.457	1.0	-0.0232717711	P1704
row1415	1594.40458	22.295	1.0	0.0072397311	P1707
row1416	480.2784	13.381	1.0	0.0100419191	P1709
row1417	453.168	7.215	1.0	-0.0005438654	P1711
row1418	367.19468	11.48	0.0	0.0310464007	P1712
row1419	511.30382	9.802	1.0	0.0185392401	P1713
row1420	1621.1066	17.308	1.0	0.0208813277	P1714
row1421	441.25272	11.647	1.0	0.0099013943	P1715
row1422	573.48777	16.362	1.0	0.0150013414	P1716
row1423	1608.19334	19.994	1.0	0.0137174739	P1717
row1424	700.52753	17.633	1.0	-0.0269227568	P1718
row1425	388.34197	17.357	1.0	-0.0253093995	P1720
row1426	740.64022	20.479	1.0	-0.026135524	P1724
row1427	781.59252	19.329	1.0	-0.0185689012	P1727
row1428	1574.19407	18.733	1.0	0.0104852928	P1728
row1429	388.3418	23.936	1.0	-0.0110941842	P1729
row1430	419.31556	19.373	1.0	-0.0212176564	P1730
row1431	664.49094	16.667	1.0	0.0103649292	P1731
row1432	1555.18824	19.222	1.0	0.007892172	P1734
row1433	888.80232	24.694	1.0	-0.0024263955	P1735
row1434	224.10011	3.168	1.0	-0.022009719	P1736
row1435	1602.18396	19.145	1.0	0.0208668019	P1737
row1436	184.07327	23.483	1.0	0.0060093033	P1738
row1437	359.25827	15.269	1.0	0.0208585963	P1739
row1438	1491.06126	17.415	1.0	-0.0260201648	P1740
row1439	841.49992	15.128	1.0	0.0097151339	P1741
row1440	1128.31684	22.447	0.0	-0.0322776436	P1742
row1441	1628.48128	23.285	1.0	-0.0075402046	P1743
row1442	192.13842	16.726	1.0	-0.004559284	P1744
row1443	517.33144	6.705	1.0	-0.0143774355	P1745
row1444	769.49899	15.565	1.0	-0.0092581284	P1746
row1445	759.57273	23.404	1.0	0.0062477058	P1747
row1446	606.47726	13.797	1.0	0.0181036936	P1749
row1447	747.57273	20.046	1.0	0.0093907848	P1752
row1448	215.12563	16.88	1.0	-0.0155791693	P1754
row1449	506.36005	11.867	1.0	0.022676174	P1755
row1450	736.63475	16.893	1.0	0.0006328502	P1757
row1451	846.56386	16.554	1.0	-0.0167784849	P1758
row1452	613.61071	23.508	1.0	0.0088341298	P1760
row1453	196.16445	20.009	1.0	-0.0240975625	P1762
row1454	756.55308	20.207	1.0	-0.0061445338	P1763
row1455	1626.13882	17.965	1.0	0.0265409467	P1764
row1456	1454.02395	16.927	1.0	0.0181815761	P1767
row1457	399.34657	23.409	1.0	-0.0253131947	P1768
row1458	749.54874	20.32	1.0	-0.0136018135	P1769
row1459	562.32704	11.921	1.0	0.0206680611	P1770
row1460	873.54819	15.24	1.0	0.0029973487	P1771
row1461	658.6107	20.138	1.0	0.025812188	P1772
row1462	373.21155	11.484	0.0	0.0295204921	P1773
row1463	1279.82634	16.662	1.0	-0.0150879638	P1774
row1464	677.55925	16.052	1.0	0.0138898042	P1776
row1465	368.42474	23.763	1.0	-0.016942344	P1777
row1466	573.41663	11.96	1.0	0.023869369	P1779
row1467	628.6025	24.237	1.0	-0.0130585542	P1780
row1468	1589.21389	19.025	1.0	0.0072134112	P1783
row1469	1537.05334	16.393	1.0	0.0218463728	P1786
row1470	786.52916	14.963	1.0	-0.0007391276	P1787
row1471	612.55572	20.49	1.0	-0.0111393277	P1794
row1472	508.34064	11.502	0.0	0.0289676194	P1795
row1473	817.55802	17.758	1.0	0.0073220792	P1797
row1474	1637.13665	17.75	0.0	0.0293982113	P1798
row1475	319.19492	11.496	1.0	0.0263995235	P1799
row1476	469.34218	10.462	1.0	0.0108985021	P1802
row1477	617.54999	24.33	1.0	-0.0058260441	P1803
row1478	767.59317	16.396	1.0	0.0216238806	P1804
row1479	313.2741	15.326	1.0	0.0246750402	P1806
row1480	668.54599	15.28	1.0	0.0193656454	P1807
row1481	681.48355	24.148	1.0	-0.0170752192	P1810
row1482	254.22318	23.474	1.0	-0.0148345081	P1811
row1483	561.48745	22.981	1.0	-0.0109162496	P1812
row1484	829.72675	22.915	1.0	-0.0184516737	P1813
row1485	865.65137	22.399	1.0	0.0106859841	P1814
row1486	558.48624	16.212	1.0	-0.0063575083	P1815
row1487	658.53972	17.422	1.0	-0.0030689145	P1816
row1488	918.83705	25.472	1.0	-0.0033158191	P1818
row1489	341.305	15.526	1.0	0.015312843	P1820
row1490	280.09734	17.208	0.0	-0.0321182795	P1821
row1491	764.52185	15.262	1.0	-0.0110679271	P1822
row1492	295.1942	11.959	0.0	0.0297803225	P1823
row1493	631.46553	12.289	1.0	0.0125145535	P1824
row1494	384.34683	23.051	1.0	-0.0167525473	P1825
row1495	785.1532	20.666	1.0	0.0016770731	P1826
row1496	1332.08361	17.478	1.0	0.0194661489	P1827
row1497	94.06529	23.593	1.0	0.0015781675	P1828
row1498	798.52868	15.201	1.0	-0.0103164266	P1829
row1499	100.07591	17.312	0.0	-0.0288530405	P1830
row1500	578.522	22.638	1.0	0.0022018864	P1831
row1501	124.08243	23.928	1.0	-0.0038209889	P1832
row1502	1695.07234	15.462	1.0	0.0048895578	P1833
row1503	789.61582	22.401	1.0	-0.000694765	P1834
row1504	743.54393	18.483	1.0	0.0082459136	P1836
row1505	601.51904	24.189	1.0	-0.0174661004	P1837
row1506	919.71421	23.163	1.0	-0.023118235	P1838
row1507	629.5506	24.131	1.0	-0.0239958066	P1839
row1508	1350.37404	24.057	1.0	-0.0001146055	P1841
row1509	1587.08216	16.531	1.0	0.0089704522	P1842
row1510	778.56053	16.015	1.0	0.0061725764	P1843
row1511	1528.16939	19.201	1.0	0.0115040737	P1844
row1512	864.78423	23.292	1.0	-0.0133752308	P1845
row1513	776.74937	22.111	1.0	-0.0128569549	P1846
row1514	1605.20248	19.159	1.0	0.0235135206	P1847
row1515	511.28334	12.278	1.0	0.0270498282	P1848
row1516	888.64852	22.015	1.0	0.0077582437	P1849
row1517	873.77268	22.474	0.0	-0.028911746	P1852
row1518	485.36052	14.668	1.0	-0.018155402	P1854
row1519	206.19295	23.056	1.0	-0.0206406186	P1855
row1520	284.29557	10.804	1.0	0.017861199	P1857
row1521	493.42477	22.135	1.0	0.0015389549	P1858
row1522	933.544	16.175	1.0	-0.0128853552	P1859
row1523	937.80157	23.052	1.0	-0.0104566067	P1861
row1524	865.65078	23.263	1.0	-0.011857999	P1862
row1525	1351.07708	18.516	1.0	-0.0136868069	P1863
row1526	462.29807	10.492	0.0	0.0342504664	P1864
row1527	537.16591	18.927	1.0	-0.0280429087	P1865
row1528	799.66771	21.029	1.0	0.0189407231	P1866
row1529	229.14152	20.426	1.0	-0.0218280578	P1867
row1530	1571.18047	20.528	1.0	0.0151081974	P1868
row1531	490.46182	15.27	1.0	0.0041916876	P1869
