PE-NME(22:1(13Z)/14:1(9Z))	PE-NMe(36:2)
PE-NME(22:1(13Z)/15:0)	PE-NMe(37:1)
PE-NME(22:1(13Z)/16:0)	PE-NMe(38:1)
PE-NME(22:1(13Z)/18:2(9Z,12Z))	PE-NMe(40:3)
PE-NME(22:1(13Z)/18:3(6Z,9Z,12Z))	PE-NMe(40:4)
PE-NME(22:1(13Z)/18:3(9Z,12Z,15Z))	PE-NMe(40:4)
PE-NME(22:1(13Z)/18:4(6Z,9Z,12Z,15Z))	PE-NMe(40:5)
PE-NME(22:1(13Z)/20:2(11Z,14Z))	PE-NMe(42:3)
PE-NME(22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe(42:6)
PE-NME(22:1(13Z)/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe(44:6)
PE-NME(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:6)
PE-NME(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:7)
PE-NME(22:2(13Z,16Z)/14:0)	PE-NMe(36:2)
PE-NME(22:2(13Z,16Z)/14:1(9Z))	PE-NMe(36:3)
PE-NME(22:2(13Z,16Z)/16:1(9Z))	PE-NMe(38:3)
PE-NME(22:2(13Z,16Z)/18:1(11Z))	PE-NMe(40:3)
PE-NME(22:2(13Z,16Z)/18:1(9Z))	PE-NMe(40:3)
PE-NME(22:2(13Z,16Z)/18:2(9Z,12Z))	PE-NMe(40:4)
PE-NME(22:2(13Z,16Z)/18:3(6Z,9Z,12Z))	PE-NMe(40:5)
PE-NME(22:2(13Z,16Z)/18:3(9Z,12Z,15Z))	PE-NMe(40:5)
PE-NME(22:2(13Z,16Z)/20:1(11Z))	PE-NMe(42:3)
PE-NME(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))	PE-NMe(42:6)
PE-NME(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))	PE-NMe(42:6)
PE-NME(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe(42:7)
PE-NME(22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe(44:6)
PE-NME(22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe(44:7)
PE-NME(22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:7)
PE-NME(22:4(7Z,10Z,13Z,16Z)/15:0)	PE-NMe(37:4)
PE-NME(22:4(7Z,10Z,13Z,16Z)/16:0)	PE-NMe(38:4)
PE-NME(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))	PE-NMe(38:5)
PE-NME(22:4(7Z,10Z,13Z,16Z)/18:0)	PE-NMe(40:4)
PE-NME(22:4(7Z,10Z,13Z,16Z)/18:1(11Z))	PE-NMe(40:5)
PE-NME(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))	PE-NMe(40:5)
PE-NME(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z))	PE-NMe(42:6)
PE-NME(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))	PE-NMe(42:7)
PE-NME(22:4(7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z))	PE-NMe(42:7)
PE-NME(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))	PE-NMe(42:8)
PE-NME(22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))	PE-NMe(42:8)
PE-NME(22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z))	PE-NMe(44:6)
PE-NME(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:10)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/15:0)	PE-NMe(37:5)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)	PE-NMe(38:5)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))	PE-NMe(38:6)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/18:0)	PE-NMe(40:5)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/20:1(11Z))	PE-NMe(42:6)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/20:2(11Z,14Z))	PE-NMe(42:7)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))	PE-NMe(42:8)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z))	PE-NMe(42:8)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/22:1(13Z))	PE-NMe(44:6)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/22:2(13Z,16Z))	PE-NMe(44:7)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe(44:10)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:10)
PE-NME(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:11)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/15:0)	PE-NMe(37:5)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)	PE-NMe(38:5)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))	PE-NMe(38:6)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/18:0)	PE-NMe(40:5)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/20:1(11Z))	PE-NMe(42:6)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))	PE-NMe(42:7)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/20:3(5Z,8Z,11Z))	PE-NMe(42:8)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))	PE-NMe(42:8)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/22:1(13Z))	PE-NMe(44:6)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))	PE-NMe(44:7)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe(44:10)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:10)
PE-NME(22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:11)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))	PE-NMe(36:7)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)	PE-NMe(38:6)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0)	PE-NMe(42:6)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z))	PE-NMe(42:7)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))	PE-NMe(42:8)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:0)	PE-NMe(44:6)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(13Z))	PE-NMe(44:7)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe(44:10)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe(44:11)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:11)
PE-NME(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe(44:12)
PE-NME(24:0/14:1(9Z))	PE-NMe(38:1)
PE-NME(24:0/18:3(6Z,9Z,12Z))	PE-NMe(42:3)
PE-NME(24:0/18:3(9Z,12Z,15Z))	PE-NMe(42:3)
PE-NME(24:1(15Z)/14:0)	PE-NMe(38:1)
PE-NME(24:1(15Z)/18:2(9Z,12Z))	PE-NMe(42:3)
PE-NME(24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe(44:6)
PE-NME(30:0)	PE-NMe(30:0)
PE-NME(34:0)	PE-NMe(34:0)
PE-NME(35:0)	PE-NMe(35:0)
PE-NME(35:1)	PE-NMe(35:1)
PE-NME(35:2)	PE-NMe(35:2)
PE-NME(36:1)	PE-NMe(36:1)
PE-NME(36:3)	PE-NMe(36:3)
PE-NME(37:5)	PE-NMe(37:5)
PE-NME(38:1)	PE-NMe(38:1)
PE-NME(40:4)	PE-NMe(40:4)
PE-NME(42:7)	PE-NMe(42:7)
PE-NME(9D3/11D5)	PE-NMe(9D3/11D5)
PE-NME(9D3/13M5)	PE-NMe(9D3/13M5)
PE-NME(9D3/9D3)	PE-NMe(9D3/9D3)
PE-NME(9D5/11D3)	PE-NMe(9D5/11D3)
PE-NME(9D5/11M5)	PE-NMe(9D5/11M5)
PE-NME(9D5/13M5)	PE-NMe(9D5/13M5)
PE-NME(9D5/9D5)	PE-NMe(9D5/9D5)
PE-NME(9M5/11D5)	PE-NMe(9M5/11D5)
PE-NME(9M5/11M5)	PE-NMe(9M5/11M5)
PE-NME(9M5/13D5)	PE-NMe(9M5/13D5)
PE-NME(O-16:0/O-16:0)	PE-NMe(16:0/O-16:0)
PE-NME(O-16:0/O-16:0)[U]	PE-NMe(16:0/O-16:0)
PE-NME(O-32:0)	PE-NMe(32:0)
PE-NME2(11D3/11D3)	PE-NMe2(11D3/11D3)
PE-NME2(11D3/11D5)	PE-NMe2(11D3/11D5)
PE-NME2(11D3/11M3)	PE-NMe2(11D3/11M3)
PE-NME2(11D3/13D5)	PE-NMe2(11D3/13D5)
PE-NME2(11D3/9D5)	PE-NMe2(11D3/9D5)
PE-NME2(11D3/9M5)	PE-NMe2(11D3/9M5)
PE-NME2(11D5/11D3)	PE-NMe2(11D5/11D3)
PE-NME2(11D5/11D5)	PE-NMe2(11D5/11D5)
PE-NME2(11D5/9D3)	PE-NMe2(11D5/9D3)
PE-NME2(11D5/9D5)	PE-NMe2(11D5/9D5)
PE-NME2(11M3/11D3)	PE-NMe2(11M3/11D3)
PE-NME2(11M3/11M5)	PE-NMe2(11M3/11M5)
PE-NME2(11M3/13M5)	PE-NMe2(11M3/13M5)
PE-NME2(11M3/9D5)	PE-NMe2(11M3/9D5)
PE-NME2(11M5/11M3)	PE-NMe2(11M5/11M3)
PE-NME2(11M5/11M5)	PE-NMe2(11M5/11M5)
PE-NME2(11M5/13M5)	PE-NMe2(11M5/13M5)
PE-NME2(11M5/9D3)	PE-NMe2(11M5/9D3)
PE-NME2(11M5/9M5)	PE-NMe2(11M5/9M5)
PE-NME2(13D5/11D3)	PE-NMe2(13D5/11D3)
PE-NME2(13D5/9D3)	PE-NMe2(13D5/9D3)
PE-NME2(13D5/9D5)	PE-NMe2(13D5/9D5)
PE-NME2(13M5/11M3)	PE-NMe2(13M5/11M3)
PE-NME2(13M5/11M5)	PE-NMe2(13M5/11M5)
PE-NME2(13M5/9M5)	PE-NMe2(13M5/9M5)
PE-NME2(14:0/15:0)	PE-NMe2(29:0)
PE-NME2(14:0/18:0)	PE-NMe2(32:0)
PE-NME2(14:0/18:1(11Z))	PE-NMe2(32:1)
PE-NME2(14:0/18:1(9Z))	PE-NMe2(32:1)
PE-NME2(14:0/20:0)	PE-NMe2(34:0)
PE-NME2(14:0/20:1(11Z))	PE-NMe2(34:1)
PE-NME2(14:0/20:2(11Z,14Z))	PE-NMe2(34:2)
PE-NME2(14:0/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(34:4)
PE-NME2(14:0/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(34:4)
PE-NME2(14:0/22:0)	PE-NMe2(36:0)
PE-NME2(14:0/22:1(13Z))	PE-NMe2(36:1)
PE-NME2(14:0/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(36:4)
PE-NME2(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe2(36:5)
PE-NME2(14:0/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe2(36:5)
PE-NME2(14:1(9Z)/18:0)	PE-NMe2(32:1)
PE-NME2(14:1(9Z)/20:0)	PE-NMe2(34:1)
PE-NME2(14:1(9Z)/20:1(11Z))	PE-NMe2(34:2)
PE-NME2(14:1(9Z)/20:3(5Z,8Z,11Z))	PE-NMe2(34:4)
PE-NME2(14:1(9Z)/20:3(8Z,11Z,14Z))	PE-NMe2(34:4)
PE-NME2(14:1(9Z)/22:0)	PE-NMe2(36:1)
PE-NME2(14:1(9Z)/22:2(13Z,16Z))	PE-NMe2(36:3)
PE-NME2(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(36:5)
PE-NME2(14:1(9Z)/24:1(15Z))	PE-NMe2(38:2)
PE-NME2(15:0/14:0)	PE-NMe2(29:0)
PE-NME2(15:0/16:0)	PE-NMe2(31:0)
PE-NME2(15:0/18:0)	PE-NMe2(33:0)
PE-NME2(15:0/18:3(6Z,9Z,12Z))	PE-NMe2(33:3)
PE-NME2(15:0/18:3(9Z,12Z,15Z))	PE-NMe2(33:3)
PE-NME2(15:0/20:0)	PE-NMe2(35:0)
PE-NME2(15:0/20:1(11Z))	PE-NMe2(35:1)
PE-NME2(15:0/20:2(11Z,14Z))	PE-NMe2(35:2)
PE-NME2(15:0/20:3(5Z,8Z,11Z))	PE-NMe2(35:3)
PE-NME2(15:0/20:3(8Z,11Z,14Z))	PE-NMe2(35:3)
PE-NME2(15:0/22:1(13Z))	PE-NMe2(37:1)
PE-NME2(15:0/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(37:4)
PE-NME2(15:0/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe2(37:5)
PE-NME2(15:0/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe2(37:5)
PE-NME2(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe2(37:6)
PE-NME2(16:0/15:0)	PE-NMe2(31:0)
PE-NME2(16:0/16:0)	PE-NMe2(32:0)
PE-NME2(16:0/16:0)[U]	PE-NMe2(32:0)
PE-NME2(16:0/16:1(9Z))	PE-NMe2(32:1)
PE-NME2(16:0/18:0)	PE-NMe2(34:0)
PE-NME2(16:0/18:1(11Z))	PE-NMe2(34:1)
PE-NME2(16:0/18:1(9Z))	PE-NMe2(34:1)
PE-NME2(16:0/18:2(9Z,12Z))	PE-NMe2(34:2)
PE-NME2(16:0/18:4(6Z,9Z,12Z,15Z))	PE-NMe2(34:4)
PE-NME2(16:0/20:0)	PE-NMe2(36:0)
PE-NME2(16:0/20:1(11Z))	PE-NMe2(36:1)
PE-NME2(16:0/20:3(5Z,8Z,11Z))	PE-NMe2(36:3)
PE-NME2(16:0/20:3(8Z,11Z,14Z))	PE-NMe2(36:3)
PE-NME2(16:0/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(36:4)
PE-NME2(16:0/20:4(5Z,8Z,11Z,14Z))[S]	PE-NMe2(36:4)
PE-NME2(16:0/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(36:4)
PE-NME2(16:0/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe2(36:5)
PE-NME2(16:0/22:2(13Z,16Z))	PE-NMe2(38:2)
PE-NME2(16:0/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(38:4)
PE-NME2(16:0/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe2(38:5)
PE-NME2(16:0/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe2(38:5)
PE-NME2(16:1(9Z)/16:0)	PE-NMe2(32:1)
PE-NME2(16:1(9Z)/18:0)	PE-NMe2(34:1)
PE-NME2(16:1(9Z)/18:1(11Z))	PE-NMe2(34:2)
PE-NME2(16:1(9Z)/18:1(9Z))	PE-NMe2(34:2)
PE-NME2(16:1(9Z)/18:3(6Z,9Z,12Z))	PE-NMe2(34:4)
PE-NME2(16:1(9Z)/18:3(9Z,12Z,15Z))	PE-NMe2(34:4)
PE-NME2(16:1(9Z)/20:0)	PE-NMe2(36:1)
PE-NME2(16:1(9Z)/20:2(11Z,14Z))	PE-NMe2(36:3)
PE-NME2(16:1(9Z)/20:3(5Z,8Z,11Z))	PE-NMe2(36:4)
PE-NME2(16:1(9Z)/20:3(8Z,11Z,14Z))	PE-NMe2(36:4)
PE-NME2(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(36:5)
PE-NME2(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(36:5)
PE-NME2(16:1(9Z)/22:1(13Z))	PE-NMe2(38:2)
PE-NME2(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(38:5)
PE-NME2(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe2(38:7)
PE-NME2(17:0/17:0)[U]	PE-NMe2(34:0)
PE-NME2(18:0/14:0)	PE-NMe2(32:0)
PE-NME2(18:0/14:1(9Z))	PE-NMe2(32:1)
PE-NME2(18:0/15:0)	PE-NMe2(33:0)
PE-NME2(18:0/16:0)	PE-NMe2(34:0)
PE-NME2(18:0/16:1(9Z))	PE-NMe2(34:1)
PE-NME2(18:0/18:0)	PE-NMe2(36:0)
PE-NME2(18:0/18:0)[U]	PE-NMe2(36:0)
PE-NME2(18:0/18:1(11Z))	PE-NMe2(36:1)
PE-NME2(18:0/18:1(9Z))	PE-NMe2(36:1)
PE-NME2(18:0/18:3(6Z,9Z,12Z))	PE-NMe2(36:3)
PE-NME2(18:0/18:3(9Z,12Z,15Z))	PE-NMe2(36:3)
PE-NME2(18:0/18:4(6Z,9Z,12Z,15Z))	PE-NMe2(36:4)
PE-NME2(18:0/20:2(11Z,14Z))	PE-NMe2(38:2)
PE-NME2(18:0/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(38:4)
PE-NME2(18:0/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(38:4)
PE-NME2(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe2(38:5)
PE-NME2(18:0/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe2(40:5)
PE-NME2(18:0/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe2(40:5)
PE-NME2(18:1(11Z)/14:0)	PE-NMe2(32:1)
PE-NME2(18:1(11Z)/16:0)	PE-NMe2(34:1)
PE-NME2(18:1(11Z)/16:1(9Z))	PE-NMe2(34:2)
PE-NME2(18:1(11Z)/18:0)	PE-NMe2(36:1)
PE-NME2(18:1(11Z)/18:2(9Z,12Z))	PE-NMe2(36:3)
PE-NME2(18:1(11Z)/18:3(6Z,9Z,12Z))	PE-NMe2(36:4)
PE-NME2(18:1(11Z)/18:3(9Z,12Z,15Z))	PE-NMe2(36:4)
PE-NME2(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))	PE-NMe2(36:5)
PE-NME2(18:1(11Z)/20:1(11Z))	PE-NMe2(38:2)
PE-NME2(18:1(11Z)/20:3(5Z,8Z,11Z))	PE-NMe2(38:4)
PE-NME2(18:1(11Z)/20:3(8Z,11Z,14Z))	PE-NMe2(38:4)
PE-NME2(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(38:5)
PE-NME2(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(38:5)
PE-NME2(18:1(11Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(40:5)
PE-NME2(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe2(40:7)
PE-NME2(18:1(9Z)/14:0)	PE-NMe2(32:1)
PE-NME2(18:1(9Z)/16:0)	PE-NMe2(34:1)
PE-NME2(18:1(9Z)/16:1(9Z))	PE-NMe2(34:2)
PE-NME2(18:1(9Z)/18:0)	PE-NMe2(36:1)
PE-NME2(18:1(9Z)/18:2(9Z,12Z))	PE-NMe2(36:3)
PE-NME2(18:1(9Z)/18:3(6Z,9Z,12Z))	PE-NMe2(36:4)
PE-NME2(18:1(9Z)/18:3(9Z,12Z,15Z))	PE-NMe2(36:4)
PE-NME2(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))	PE-NMe2(36:5)
PE-NME2(18:1(9Z)/20:1(11Z))	PE-NMe2(38:2)
PE-NME2(18:1(9Z)/20:3(5Z,8Z,11Z))	PE-NMe2(38:4)
PE-NME2(18:1(9Z)/20:3(8Z,11Z,14Z))	PE-NMe2(38:4)
PE-NME2(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(38:5)
PE-NME2(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(38:5)
PE-NME2(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(40:5)
PE-NME2(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe2(40:7)
PE-NME2(18:2(9Z,12Z)/16:0)	PE-NMe2(34:2)
PE-NME2(18:2(9Z,12Z)/18:1(11Z))	PE-NMe2(36:3)
PE-NME2(18:2(9Z,12Z)/18:1(9Z))	PE-NMe2(36:3)
PE-NME2(18:2(9Z,12Z)/18:2(9Z,12Z))	PE-NMe2(36:4)
PE-NME2(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	PE-NMe2(36:5)
PE-NME2(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))	PE-NMe2(36:5)
PE-NME2(18:2(9Z,12Z)/20:0)	PE-NMe2(38:2)
PE-NME2(18:2(9Z,12Z)/20:2(11Z,14Z))	PE-NMe2(38:4)
PE-NME2(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))	PE-NMe2(38:5)
PE-NME2(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))	PE-NMe2(38:5)
PE-NME2(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe2(38:7)
PE-NME2(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe2(40:7)
PE-NME2(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe2(40:7)
PE-NME2(18:3(6Z,9Z,12Z)/15:0)	PE-NMe2(33:3)
PE-NME2(18:3(6Z,9Z,12Z)/16:1(9Z))	PE-NMe2(34:4)
PE-NME2(18:3(6Z,9Z,12Z)/18:0)	PE-NMe2(36:3)
PE-NME2(18:3(6Z,9Z,12Z)/18:1(11Z))	PE-NMe2(36:4)
PE-NME2(18:3(6Z,9Z,12Z)/18:1(9Z))	PE-NMe2(36:4)
PE-NME2(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))	PE-NMe2(36:5)
PE-NME2(18:3(6Z,9Z,12Z)/20:1(11Z))	PE-NMe2(38:4)
PE-NME2(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))	PE-NMe2(38:5)
PE-NME2(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(38:7)
PE-NME2(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(38:7)
PE-NME2(18:3(6Z,9Z,12Z)/22:2(13Z,16Z))	PE-NMe2(40:5)
PE-NME2(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(40:7)
PE-NME2(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe2(40:9)
PE-NME2(18:3(9Z,12Z,15Z)/15:0)	PE-NMe2(33:3)
PE-NME2(18:3(9Z,12Z,15Z)/16:1(9Z))	PE-NMe2(34:4)
PE-NME2(18:3(9Z,12Z,15Z)/18:0)	PE-NMe2(36:3)
PE-NME2(18:3(9Z,12Z,15Z)/18:1(11Z))	PE-NMe2(36:4)
PE-NME2(18:3(9Z,12Z,15Z)/18:1(9Z))	PE-NMe2(36:4)
PE-NME2(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))	PE-NMe2(36:5)
PE-NME2(18:3(9Z,12Z,15Z)/20:1(11Z))	PE-NMe2(38:4)
PE-NME2(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))	PE-NMe2(38:5)
PE-NME2(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))	PE-NMe2(38:7)
PE-NME2(18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))	PE-NMe2(38:7)
PE-NME2(18:3(9Z,12Z,15Z)/22:2(13Z,16Z))	PE-NMe2(40:5)
PE-NME2(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))	PE-NMe2(40:7)
PE-NME2(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PE-NMe2(40:9)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/16:0)	PE-NMe2(34:4)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/18:0)	PE-NMe2(36:4)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))	PE-NMe2(36:5)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))	PE-NMe2(36:5)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/20:0)	PE-NMe2(38:4)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))	PE-NMe2(38:5)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/20:3(5Z,8Z,11Z))	PE-NMe2(38:7)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))	PE-NMe2(38:7)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe2(38:9)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/22:1(13Z))	PE-NMe2(40:5)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))	PE-NMe2(40:9)
PE-NME2(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))	PE-NMe2(40:9)
PE-NME2(20:0/14:0)	PE-NMe2(34:0)
PE-NME2(20:0/14:1(9Z))	PE-NMe2(34:1)
PE-NME2(20:0/15:0)	PE-NMe2(35:0)
PE-NME2(20:0/16:0)	PE-NMe2(36:0)
PE-NME2(20:0/16:1(9Z))	PE-NMe2(36:1)
PE-NME2(20:0/18:2(9Z,12Z))	PE-NMe2(38:2)
PE-NME2(20:0/18:4(6Z,9Z,12Z,15Z))	PE-NMe2(38:4)
PE-NME2(20:0/20:5(5Z,8Z,11Z,14Z,17Z))	PE-NMe2(40:5)
PE-NME2(20:1(11Z)/14:0)	PE-NMe2(34:1)
PE-NME2(20:1(11Z)/14:1(9Z))	PE-NMe2(34:2)
PE-NME2(20:1(11Z)/15:0)	PE-NMe2(35:1)
PE-NME2(20:1(11Z)/16:0)	PE-NMe2(36:1)
PE-NME2(20:1(11Z)/18:1(11Z))	PE-NMe2(38:2)
PE-NME2(20:1(11Z)/18:1(9Z))	PE-NMe2(38:2)
PE-NME2(20:1(11Z)/18:3(6Z,9Z,12Z))	PE-NMe2(38:4)
PE-NME2(20:1(11Z)/18:3(9Z,12Z,15Z))	PE-NMe2(38:4)
PE-NME2(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))	PE-NMe2(38:5)
